"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3010000","3010000-102-1999-12333","19991109","","03","폐업","02","폐업","20110627","","","","0222679282","42.20","100013","서울특별시 중구 충무로3가 25-2번지 ","","","수정노래밤주점","20110407170114","I","2018-08-31 23:59:59.0","룸살롱","199216.26060505     ","451202.901886008    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","42.2","","",""
"3010000","3010000-102-1999-12340","19991112","","03","폐업","02","폐업","20060530","","","","022273 105","52.98","100845","서울특별시 중구 을지로2가 148-5번지 ","","","홍콩비지니스","20050510000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","2","2","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","52.98","","",""
"3010000","3010000-102-1999-12341","19991113","","03","폐업","02","폐업","20080407","","","","02 7774757","90.98","100180","서울특별시 중구 다동 120-0번지 ","","","노래마을주점","20030414000000","I","2018-08-31 23:59:59.0","카바레","198319.086821012    ","451637.882942894    ","카바레","0","0","기타","기타","상수도전용","","","","","","","","","N","90.98","","",""
"3010000","3010000-102-1999-12349","19991117","","03","폐업","02","폐업","20071207","","","","02 7202991","135.14","100200","서울특별시 중구 삼각동 115-0번지 ","","","리더스","20011121000000","I","2018-08-31 23:59:59.0","룸살롱","198448.848428937    ","451658.304454683    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","135.14","","",""
"3010000","3010000-102-1999-12368","19991126","","03","폐업","02","폐업","20021125","","","","02","94.50","100180","서울특별시 중구 다동 160-0번지 ","","","알라딘","20010427000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","94.5","","",""
"3010000","3010000-102-1999-12382","19991202","","03","폐업","02","폐업","20080508","","","","02 7755333","248.38","100864","서울특별시 중구 태평로2가 69-10번지 ","","","뉴 유토피아","20041030000000","I","2018-08-31 23:59:59.0","룸살롱","197881.455887076    ","451116.443105166    ","룸살롱","2","4","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","248.38","","",""
"3010000","3010000-102-1999-12394","19991206","","03","폐업","02","폐업","20011018","","","","0222370585","134.16","100819","서울특별시 중구 신당동 120-5번지 ","","","브루쉘비지니스클럽","19991206000000","I","2018-08-31 23:59:59.0","룸살롱","201541.233775008    ","451456.296053576    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","134.16","","",""
"3010000","3010000-102-1999-12395","19991206","","03","폐업","02","폐업","20080424","","","","02","405.30","100080","서울특별시 중구 북창동 19-2번지 ","","","빠담빠담","20080321150017","I","2018-08-31 23:59:59.0","카바레","197918.411300882    ","451168.75396708     ","카바레","0","0","기타","기타","상수도전용","","","","","","","","","N","405.3","","",""
"3010000","3010000-102-1999-12397","19991206","","03","폐업","02","폐업","20000121","","","","02 7522835","101.54","100080","서울특별시 중구 북창동 111-2번지 ","","","클레오파트라","20000121000000","I","2018-08-31 23:59:59.0","룸살롱","197975.542794467    ","451036.126342809    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","101.54","","",""
"3010000","3010000-102-1999-12398","19991206","","03","폐업","02","폐업","20171129","","","","027753878","72.69","100080","서울특별시 중구 북창동 42-2번지 ","서울특별시 중구 세종대로18길 14 (북창동)","04526","프라자비지니스","20171129134901","I","2018-08-31 23:59:59.0","룸살롱","197975.175757577    ","451262.782768026    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","72.69","","",""
"3010000","3010000-102-1999-12399","19991207","","01","영업/정상","01","영업","","","","","02 3198768","59.48","100031","서울특별시 중구 저동1가 90-6번지 ","서울특별시 중구 명동길 89-2 (저동1가)","04538","퀸","20101112150925","I","2018-08-31 23:59:59.0","룸살롱","198858.19641700000  ","451698.90415700000  ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","59.48","","",""
"3010000","3010000-102-1999-12426","19991220","","01","영업/정상","01","영업","","","","","02 7741348","43.68","100080","서울특별시 중구 북창동 20-3번지 (지상34층) ","서울특별시 중구 세종대로 66-11 3층4층 (북창동)","04526","헐리우드","20150318161135","I","2018-08-31 23:59:59.0","룸살롱","197911.393971986    ","451104.082282263    ","룸살롱","0","0","기타","","상수도전용","","","","","","","","","N","43.68","","",""
"3010000","3010000-102-1999-12427","19991220","","01","영업/정상","01","영업","","","","","02 7765173","212.26","100180","서울특별시 중구 다동 58-1번지 지하1층 ","서울특별시 중구 다동길 33 지하1층 (다동)","04521","비 더블유(B.W)","20141020104049","I","2018-08-31 23:59:59.0","룸살롱","198264.78394422     ","451746.92183856     ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","212.26","","",""
"3010000","3010000-102-1999-12447","19991224","","03","폐업","02","폐업","20060119","","","","02 7546038","319.59","100042","서울특별시 중구 남산동2가 1-1번지 ","","","프린스","20030625000000","I","2018-08-31 23:59:59.0","룸살롱","198717.824491651    ","450932.964839778    ","룸살롱","5","5","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","319.59","","",""
"3010000","3010000-102-1999-12450","19991227","","03","폐업","02","폐업","20010523","","","","0222640351","136.96","100411","서울특별시 중구 광희동1가 182-30번지 ","","","B.M.W","20010524000000","I","2018-08-31 23:59:59.0","룸살롱","200540.491293859    ","451440.614319879    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","136.96","","",""
"3010000","3010000-102-1999-12465","19991230","","03","폐업","02","폐업","20021212","","","","02 7788159","64.87","100180","서울특별시 중구 다동 162-1번지 ","","","토마토비지니스클럽","20010320000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","64.87","","",""
"3010000","3010000-102-1999-12466","19990726","","03","폐업","02","폐업","20050803","","","","7539611","96.92","100865","서울특별시 중구 태평로2가 330-2번지 지상1층 ","","","태평양노래주점","20040819000000","I","2018-08-31 23:59:59.0","룸살롱","197821.05708266     ","451248.775422975    ","룸살롱","0","0","유흥업소밀집지역","","상수도전용","","","","","","","","","N","96.92","","",""
"3010000","3010000-102-2000-12486","20000107","","03","폐업","02","폐업","20041005","","","","0222737807","124.69","100290","서울특별시 중구 예관동 70-27번지 시사빌딩지층 ","","","클럽아이","20031008000000","I","2018-08-31 23:59:59.0","룸살롱","199810.591813598    ","451300.59780961     ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","124.69","","",""
"3010000","3010000-102-2000-12517","20000121","","03","폐업","02","폐업","20090114","","","","02 7791110","98.01","100180","서울특별시 중구 다동 183-0번지 ","","","째즈밤","20061016000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","98.01","","",""
"3010000","3010000-102-2000-12518","20000121","","03","폐업","02","폐업","20060217","","","","02 7528006","73.81","100864","서울특별시 중구 태평로2가 68-1번지 ","","","월드컵","20031218000000","I","2018-08-31 23:59:59.0","룸살롱","197905.900633572    ","451235.373780637    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","73.81","","",""
"3010000","3010000-102-2000-12528","20000125","","03","폐업","02","폐업","20071212","","","","0222855458","93.22","100013","서울특별시 중구 충무로3가 57-24번지 ","","","오렌지","20070525000000","I","2018-08-31 23:59:59.0","룸살롱","199210.083120839    ","451112.823586702    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","93.22","","",""
"3010000","3010000-102-2000-12538","20000128","","03","폐업","02","폐업","20050530","","","","02 7780077","126.32","100170","서울특별시 중구 무교동 25-1번지 ","","","신밧드","20010829000000","I","2018-08-31 23:59:59.0","룸살롱","198053.591672742    ","451652.397672222    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","126.32","","",""
"3010000","3010000-102-2000-12543","20000129","","03","폐업","02","폐업","20000718","","","","02 7522835","101.54","100080","서울특별시 중구 북창동 111-2번지 ","","","클레오파트라","20000719000000","I","2018-08-31 23:59:59.0","룸살롱","197975.542794467    ","451036.126342809    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","101.54","","",""
"3010000","3010000-102-2000-12545","20000131","","03","폐업","02","폐업","20070529","","","","02 7757774","92.60","100180","서울특별시 중구 다동 114-0번지 ","","","웰빙오페라노래주점","20061229000000","I","2018-08-31 23:59:59.0","룸살롱","198342.279092973    ","451614.068606022    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","92.6","","",""
"3010000","3010000-102-2000-12556","20000207","","03","폐업","02","폐업","20041117","","","","02 7768444","43.67","100080","서울특별시 중구 북창동 135-1번지 ","","","뉴월드","20030829000000","I","2018-08-31 23:59:59.0","룸살롱","197953.683533886    ","451012.7803763      ","룸살롱","0","0","유흥업소밀집지역","우수","","","","","","","","","","N","43.67","","",""
"3010000","3010000-102-2000-12561","20000210","","01","영업/정상","01","영업","","","","","02 7791132","110.13","100806","서울특별시 중구 남창동 169-4번지 지하1층 ","서울특별시 중구 퇴계로 38 (남창동지하1층)","04635","오페라노래팡주점","20130313171053","I","2018-08-31 23:59:59.0","룸살롱","197913.814120986    ","450584.547549642    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","110.13","","",""
"3010000","3010000-102-2000-12576","20000216","","03","폐업","02","폐업","20051129","","","","02 7552657","59.60","100080","서울특별시 중구 북창동 85번지 지상1-2층 ","","","빠삐용","20011115000000","I","2018-08-31 23:59:59.0","룸살롱","198013.079298434    ","451164.264014442    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","59.6","","",""
"3010000","3010000-102-2000-12585","20000217","","03","폐업","02","폐업","20050311","","","","02 7788898","42.39","100842","서울특별시 중구 을지로1가 46-2번지 ","","","서울","20040120000000","I","2018-08-31 23:59:59.0","룸살롱","198156.646012522    ","451581.600897308    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","42.39","","",""
"3010000","3010000-102-2000-12601","20000221","","03","폐업","02","폐업","20000712","","","","02 7730626","55.25","100093","서울특별시 중구 남대문로3가 86-0번지 ","","","르네상스","20000713000000","I","2018-08-31 23:59:59.0","룸살롱","197966.064000292    ","450990.348900794    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","55.25","","",""
"3010000","3010000-102-2000-12602","20000221","","01","영업/정상","01","영업","","","","","0222652223","48.92","100846","서울특별시 중구 을지로3가 296-2번지 지하1층 ","서울특별시 중구 충무로 49-1 (을지로3가 지하1층)","04550","갈채","20150119092531","I","2018-08-31 23:59:59.0","룸살롱","199269.527925864    ","451465.042156905    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","48.92","","",""
"3010000","3010000-102-2000-12609","20000223","","03","폐업","02","폐업","20010105","","","","02 7332274","63.28","100101","서울특별시 중구 태평로1가 31-20번지 28 ","","","쇼걸","20010105000000","I","2018-08-31 23:59:59.0","룸살롱","198022.130293091    ","451685.721483045    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","63.28","","",""
"3010000","3010000-102-2000-12640","20000302","","01","영업/정상","01","영업","","","","","0222796828","56.40","100230","서울특별시 중구 수표동 62-4번지 ","서울특별시 중구 청계천로 106 (수표동)","04542","귀빈","20100527103852","I","2018-08-31 23:59:59.0","룸살롱","198984.504426873    ","451729.097449505    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","56.4","","",""
"3010000","3010000-102-2000-12651","20000308","","03","폐업","02","폐업","20110330","","","","02 3583293","61.23","100180","서울특별시 중구 다동 185-1번지 2 ","","","캔디","20110405145826","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","61.23","","",""
"3010000","3010000-102-2000-12656","20000309","","03","폐업","02","폐업","20110330","","","","0222382240","135.23","100868","서울특별시 중구 황학동 73-1번지 ","","","털보","20110405142611","I","2018-08-31 23:59:59.0","룸살롱","201637.855135326    ","451945.75542127     ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","135.23","","",""
"3010000","3010000-102-2000-12666","20000314","","03","폐업","02","폐업","20080528","","","","02 7772451","190.16","100842","서울특별시 중구 을지로1가 32-0번지 ","","","아시나요노래방주점","20060221000000","I","2018-08-31 23:59:59.0","룸살롱","198118.88012816     ","451614.362900051    ","룸살롱","0","0","","","","","","","","","","","","N","190.16","","",""
"3010000","3010000-102-2000-12669","20000315","","03","폐업","02","폐업","20060529","","","","02 7760705","109.32","100180","서울특별시 중구 다동 156-0번지 ","","","원타임","20040827000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","109.32","","",""
"3010000","3010000-102-2000-12671","20000316","","03","폐업","02","폐업","20140602","","","","0222737728","84.75","100015","서울특별시 중구 충무로5가 76-2번지 ","서울특별시 중구 퇴계로 238 (충무로5가)","04624","다이애나","20110228113421","I","2018-08-31 23:59:59.0","룸살롱","199768.512299332    ","451071.022960139    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","84.75","","",""
"3010000","3010000-102-2000-12712","20000330","","01","영업/정상","01","영업","","","","","02 7534015","99.00","100814","서울특별시 중구 서소문동 89-0번지 ","서울특별시 중구 서소문로 128-3 (서소문동)","04514","Bugs","20181207175356","U","2018-12-09 02:40:00.0","룸살롱","197770.920321632    ","451225.883230242    ","룸살롱","","","","","","","","","","","","","","N","99","","",""
"3010000","3010000-102-2000-12758","20000415","","01","영업/정상","01","영업","","","","","02 7528463","87.88","100080","서울특별시 중구 북창동 10-4번지 지하1층 ","서울특별시 중구 남대문로5길 47 지하1층 (북창동)","04526","파니노래팡","20180508113202","I","2018-08-31 23:59:59.0","룸살롱","198044.665371237    ","451236.63468171     ","룸살롱","","","","","","","","","","","","","","N","87.88","","",""
"3010000","3010000-102-2000-12776","20000425","","03","폐업","02","폐업","20110503","","","","0222652817","68.84","100281","서울특별시 중구 인현동1가 141-2번지 ","","","엔돌핀노래바","20110503165421","I","2018-08-31 23:59:59.0","룸살롱","199336.009340872    ","451201.823851272    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","68.84","","",""
"3010000","3010000-102-2000-12778","20000426","","01","영업/정상","01","영업","","","","","027564682","82.20","100080","서울특별시 중구 북창동 136-0번지 ","서울특별시 중구 남대문로1길 2 (북창동)","04526","비지니스","20090708163105","I","2018-08-31 23:59:59.0","룸살롱","197959.781471292    ","450999.098381857    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","82.2","","",""
"3010000","3010000-102-2000-12787","20000429","","03","폐업","02","폐업","20130515","","","","02 7731452","92.64","100080","서울특별시 중구 북창동 104번지 2층 ","서울특별시 중구 남대문로1길 26-10 2층 (북창동)","04526","시카고","20121220153316","I","2018-08-31 23:59:59.0","룸살롱","197986.895692742    ","451089.662576161    ","룸살롱","0","0","","","","","","","","","","","","N","92.64","","",""
"3010000","3010000-102-2000-12818","20000516","","03","폐업","02","폐업","20110607","","","","02 7737217","58.54","100864","서울특별시 중구 태평로2가 69-1번지 2층 ","","","누리","20110607134859","I","2018-08-31 23:59:59.0","룸살롱","197904.611068991    ","451181.559972944    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","58.54","","",""
"3010000","3010000-102-2000-12854","20000601","","01","영업/정상","01","영업","","","","","02 7564693","269.36","100180","서울특별시 중구 다동 88-0번지 지하15호 ","서울특별시 중구 남대문로 117 (다동지하15호)","04522","멜로디후르츠","20180228172916","I","2018-08-31 23:59:59.0","룸살롱","198367.639004526    ","451720.217970577    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","269.36","","",""
"3010000","3010000-102-2000-12873","20000609","","03","폐업","02","폐업","20060623","","","","0222757686","70.40","100015","서울특별시 중구 충무로5가 59-1번지 ","","","백궁","20000609000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","기타","기타","","","","","","","","","","N","70.4","","",""
"3010000","3010000-102-2000-12874","20000609","","01","영업/정상","01","영업","","","","","02 7755992","95.00","100080","서울특별시 중구 북창동 19-6 지상 2~3층","서울특별시 중구 세종대로14길 6-3 (북창동지상 2~3층)","04526","B.M.W 노래타워","20200714144222","U","2019-12-06 23:06:00.0","룸살롱","197911.09525129","451167.027181178","","","","","","","","","","","","","","","","","","",""
"3010000","3010000-102-2000-12895","20000621","","01","영업/정상","01","영업","","","","","0222669827","48.71","100330","서울특별시 중구 주교동 122-4번지 2층 ","서울특별시 중구 창경궁로8길 2-1 (주교동 2층)","04546","담쟁이","20171031145711","I","2018-08-31 23:59:59.0","룸살롱","199778.462124606    ","451792.729933373    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","48.71","","",""
"3010000","3010000-102-2000-12904","20000622","","03","폐업","02","폐업","20060403","","","","02 7577766","38.14","100180","서울특별시 중구 다동 192-1번지 2호 ","","","술마시는토마토노래방","20050601000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","","","","","","","","","","","","","","N","38.14","","",""
"3010000","3010000-102-2000-12926","20000628","","03","폐업","02","폐업","20020216","","","","02 7787001","367.49","100080","서울특별시 중구 북창동 125-0번지 외2 ","","","폭스","20020206000000","I","2018-08-31 23:59:59.0","카바레","197979.205780186    ","451026.55397841     ","카바레","0","0","기타","기타","상수도전용","","","","","","","","","N","367.49","","",""
"3010000","3010000-102-2000-12940","20000703","","01","영업/정상","01","영업","","","","","02 7351224","91.26","100101","서울특별시 중구 태평로1가 31-19번지 ","서울특별시 중구 무교로 17-25 (태평로1가)","04520","체스","20171103115517","I","2018-08-31 23:59:59.0","룸살롱","198035.464976705    ","451682.908121502    ","룸살롱","0","0","","","","","","","","","","","","N","91.26","","",""
"3010000","3010000-102-2000-12941","20000703","","03","폐업","02","폐업","20050510","","","","0222730169","75.08","100411","서울특별시 중구 광희동1가 142-0번지 ","","","자이안트","20040517000000","I","2018-08-31 23:59:59.0","룸살롱","200498.497456559    ","451494.706799835    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","75.08","","",""
"3010000","3010000-102-2000-12949","20000705","","01","영업/정상","01","영업","","","","","0222663206","82.97","100032","서울특별시 중구 저동2가 76-6번지 ","서울특별시 중구 수표로 43 (저동2가)","04551","월드노래바","20141103102752","I","2018-08-31 23:59:59.0","룸살롱","199025.825275946    ","451419.170289805    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","82.97","","",""
"3010000","3010000-102-2000-12950","20000705","","03","폐업","02","폐업","20100623","","","","02 7782845","72.90","100864","서울특별시 중구 태평로2가 69-6번지 ","","","채널","20100510171953","I","2018-08-31 23:59:59.0","룸살롱","197885.418380677    ","451144.221659626    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","72.9","","",""
"3010000","3010000-102-2000-12958","20000706","","03","폐업","02","폐업","20110330","","","","0222797532","48.94","100845","서울특별시 중구 을지로2가 148-1번지 ","","","무랑루즈","20110405145720","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","48.94","","",""
"3010000","3010000-102-2000-12964","20000708","","03","폐업","02","폐업","20080103","","","","0222659400","49.64","100851","서울특별시 중구 을지로6가 18-75번지 ","","","랑데뷰","20000708000000","I","2018-08-31 23:59:59.0","룸살롱","200516.092413161    ","451612.315036121    ","룸살롱","0","0","기타","기타","","","","","","","","","","N","49.64","","",""
"3010000","3010000-102-2000-12974","20000712","","03","폐업","02","폐업","20010206","","","","02","59.63","100180","서울특별시 중구 다동 58-1번지 ","","","일번지","20010206000000","I","2018-08-31 23:59:59.0","룸살롱","198264.78394422     ","451746.92183856     ","룸살롱","0","0","기타","기타","","","","","","","","","","N","59.63","","",""
"3010000","3010000-102-2000-12980","20000713","","03","폐업","02","폐업","20060403","","","","02 7752300","49.10","100180","서울특별시 중구 다동 192-1번지 2호 ","","","라이브","20031127000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","49.1","","",""
"3010000","3010000-102-2000-12989","20000724","","03","폐업","02","폐업","20050610","","","","02","131.73","100180","서울특별시 중구 다동 191-0번지 ","","","개선문","20050228000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","131.73","","",""
"3010000","3010000-102-2000-12993","20000725","","03","폐업","02","폐업","20051208","","","","02 7775471","48.96","100180","서울특별시 중구 다동 190-0번지 ","","","하와이","20040722000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","48.96","","",""
"3010000","3010000-102-2000-13054","20000814","","01","영업/정상","01","영업","","","","","02 7552010","73.60","100865","서울특별시 중구 태평로2가 330-2번지 ","서울특별시 중구 서소문로 136 (태평로2가)","04514","국민 노래밤","20160105163051","I","2018-08-31 23:59:59.0","룸살롱","197821.05708266     ","451248.775422975    ","룸살롱","","","","","","","","","","","","","","N","73.6","","",""
"3010000","3010000-102-2000-13103","20000828","","03","폐업","02","폐업","20010731","","","","02 7553109","86.40","100809","서울특별시 중구 명동2가 2-16번지 외2필지3층 ","","","고리야","20010731000000","I","2018-08-31 23:59:59.0","비어(바)살롱","198674.673569812    ","451271.21866039     ","비어(바)살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","86.4","","",""
"3010000","3010000-102-2000-13105","20000829","","03","폐업","02","폐업","20100414","","","","02 3197666","144.13","100861","서울특별시 중구 충무로2가 62-9번지 ","","","아이앤유(I&you)","20090615144351","I","2018-08-31 23:59:59.0","룸살롱","198814.884440598    ","451003.686958642    ","룸살롱","","","","","상수도전용","","","","","","","","","N","144.13","","",""
"3010000","3010000-102-2000-13121","20000904","","03","폐업","02","폐업","20030821","","","","02 7796645","55.15","100800","서울특별시 중구 남대문로5가 6-11번지 외1필지 ","","","또와","20020128000000","I","2018-08-31 23:59:59.0","룸살롱","197544.220510978    ","450668.786581745    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","55.15","","",""
"3010000","3010000-102-2000-13140","20000914","","03","폐업","02","폐업","20071116","","","","02 7770347","166.83","100180","서울특별시 중구 다동 170-1번지 ","","","바나나","20060802000000","I","2018-08-31 23:59:59.0","룸살롱","198178.211981516    ","451722.239559759    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","166.83","","",""
"3010000","3010000-102-2000-13143","20000916","","03","폐업","02","폐업","20020506","","","","02 7538342","94.48","100080","서울특별시 중구 북창동 118-0번지 119-0 ","","","로마","20020725000000","I","2018-08-31 23:59:59.0","룸살롱","197958.262545842    ","451056.146350148    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","94.48","","",""
"3010000","3010000-102-2000-13165","20000925","","03","폐업","02","폐업","20060511","","","","02 7574856","80.57","100080","서울특별시 중구 북창동 103-1번지 ","","","코리아나","20041202000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","80.57","","",""
"3010000","3010000-102-2000-13185","20001002","","03","폐업","02","폐업","20020404","","","","02 7558006","85.21","100080","서울특별시 중구 북창동 94-18번지 ","","","포인트","20010416000000","I","2018-08-31 23:59:59.0","룸살롱","198005.197723603    ","451074.25491004     ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","85.21","","",""
"3010000","3010000-102-2000-13190","20001004","","03","폐업","02","폐업","20050502","","","","02 7557711","95.00","100080","서울특별시 중구 북창동 66-0번지 ","","","소주군 노래양","20041129000000","I","2018-08-31 23:59:59.0","룸살롱","197967.218104208    ","451154.283066178    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","95","","",""
"3010000","3010000-102-2000-13204","20001014","","01","영업/정상","01","영업","","","","","0222852882","87.28","100411","서울특별시 중구 광희동1가 187-2번지 ","서울특별시 중구 을지로44길 23 (광희동1가)","04561","골드","20170530135742","I","2018-08-31 23:59:59.0","룸살롱","200511.769995529    ","451411.725370173    ","룸살롱","","","","","","","","","","","","","","N","87.28","","",""
"3010000","3010000-102-2000-13205","20001014","","03","폐업","02","폐업","20040622","","","","0222722840","134.70","100300","서울특별시 중구 초동 21-2번지 ","","","궁전가요주점","20040304000000","I","2018-08-31 23:59:59.0","룸살롱","199226.847557082    ","451398.601245683    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","134.7","","",""
"3010000","3010000-102-2000-13206","20001020","","01","영업/정상","01","영업","","","","","02 7563587","47.15","100080","서울특별시 중구 북창동 63-0번지 ","서울특별시 중구 세종대로14길 18 (북창동)","04526","세시봉","20200414112143","U","2020-04-16 02:40:00.0","룸살롱","197963.480196183    ","451166.920300817    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","47.15","","",""
"3010000","3010000-102-2000-13214","20001101","","03","폐업","02","폐업","20050830","","","","02 7788528","212.73","100080","서울특별시 중구 북창동 12-1번지 ","","","시카고","20021121000000","I","2018-08-31 23:59:59.0","룸살롱","198018.679926506    ","451207.729791045    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","212.73","","",""
"3010000","3010000-102-2000-13215","20001101","","03","폐업","02","폐업","20040427","","","","02 7522371","105.60","100094","서울특별시 중구 남대문로4가 20-60번지 ","","","라이트","20001101000000","I","2018-08-31 23:59:59.0","룸살롱","197846.447882692    ","450872.588923725    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","105.6","","",""
"3010000","3010000-102-2000-13216","20001106","","03","폐업","02","폐업","20110523","","","","02 7790102","123.45","100210","서울특별시 중구 수하동 40-2번지 ","","","보물성","20080728144556","I","2018-08-31 23:59:59.0","룸살롱","198537.634392897    ","451684.504129471    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","123.45","","",""
"3010000","3010000-102-2000-13220","20001109","","03","폐업","02","폐업","20100326","","","","02 7530590","79.81","100093","서울특별시 중구 남대문로3가 88-0번지 ","","","폭스룸","20100318180114","I","2018-08-31 23:59:59.0","룸살롱","197987.765690806    ","450996.805022535    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","79.81","","",""
"3010000","3010000-102-2000-13227","20001113","","03","폐업","02","폐업","20050830","","","","02 7770003","74.93","100080","서울특별시 중구 북창동 99-3번지 지상2-3층 ","","","여인도시","20050517000000","I","2018-08-31 23:59:59.0","룸살롱","197947.651248415    ","451086.959841726    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","74.93","","",""
"3010000","3010000-102-2000-13230","20001116","","03","폐업","02","폐업","20060711","","","","0222662151","82.32","100282","서울특별시 중구 인현동2가 73-1번지 ","","","미라보","20011215000000","I","2018-08-31 23:59:59.0","룸살롱","199550.506270874    ","451392.219693582    ","룸살롱","2","3","기타","기타","상수도전용","","","","","","","","","N","82.32","","",""
"3010000","3010000-102-2000-13232","20001120","","01","영업/정상","01","영업","","","","","0222526714","63.00","100823","서울특별시 중구 신당동 247-14번지 ","서울특별시 중구 퇴계로 386-1 (신당동)","04611","궁","20140923110035","I","2018-08-31 23:59:59.0","룸살롱","201204.11466592     ","451408.586453892    ","룸살롱","0","0","기타","우수","상수도전용","","","","","","","","","N","63","","",""
